yearID,salary,name
2014,4396804000,"Toronto Blue Jays"
2015,4519696000,"Toronto Blue Jays"
2016,5548068000,"Toronto Blue Jays"
2005,971630000,"Washington Senators"
2006,1262860000,"Washington Senators"
2007,738950000,"Washington Senators"
2008,1099220000,"Washington Senators"
2009,1198560000,"Washington Senators"
2010,1228000000,"Washington Senators"
2011,1277138560,"Washington Senators"
2012,1617102860,"Washington Senators"
2013,2274065400,"Washington Senators"
2014,2639673600,"Washington Senators"
2015,3111749440,"Washington Senators"
